Data diagnòstic laboratori/fecha diagnóstico laboratorio;C.Valenciana;Homes/Hombres;Dones/Mujeres;Prov. Alacant/Alicante;Prov. Castelló/Castellón;Prov. València;DEPARTAMENT DE SALUT DE VINAROS;DEPARTAMENT DE SALUT DE CASTELLO;DEPARTAMENT DE SALUT DE LA PLANA;DEPARTAMENT DE SALUT DE SAGUNT;DEPARTAMENT DE SALUT DE VCIA CLINIC-LA MALVA-ROSA;DEPARTAMENT DE SALUT VCIA ARNAU DE VILANOVA LLIRIA;DEPARTAMENT DE SALUT DE VALENCIA - LA FE;DEPARTAMENT DE SALUT DE REQUENA;DEPARTAMENT DE SALUT DE VALENCIA -HOSPITAL GENERAL;DEPARTAMENT DE SALUT DE VALENCIA - DOCTOR PESET;DEPARTAMENT DE SALUT DE LA RIBERA;DEPARTAMENT DE SALUT DE GANDIA;DEPARTAMENT DE SALUT DE DENIA;DEPARTAMENT DE SALUT DE XATIVA - ONTINYENT;DEPARTAMENT DE SALUT D'ALCOI;DEPARTAMENT DE SALUT DE LA MARINA BAIXA;DEPARTAMENT DE SALUT D'ALACANT-SANT JOAN D'ALACANT;DEPARTAMENT DE SALUT D'ELDA;DEPARTAMENT DE SALUT D'ALACANT - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ELX - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ORIHUELA;DEPARTAMENT DE SALUT DE TORREVIEJA;DEPARTAMENT DE SALUT DE MANISES;DEPARTAMENT DE SALUT D'ELX-CREVILLENT
2022-09-12;407;164;243;92;52;263;19;16;15;16;26;42;32;3;30;26;28;14;6;26;7;11;5;19;13;11;11;7;22;2
2022-09-13;355;152;202;81;55;219;13;16;16;25;13;27;31;3;34;23;23;9;1;20;11;6;7;24;6;5;8;11;21;2
2022-09-14;317;141;176;79;46;191;6;20;12;15;21;23;18;14;14;23;24;7;3;29;6;2;10;15;8;10;12;8;12;5
2022-09-15;311;131;180;65;45;201;8;16;16;11;21;29;25;8;22;30;19;5;6;17;8;4;10;14;4;8;5;6;19;0
2022-09-16;309;139;169;77;42;190;5;17;16;13;19;20;24;11;24;30;15;5;1;18;4;12;3;21;16;6;5;6;15;3
2022-09-17;123;58;65;31;21;71;6;11;2;8;7;10;3;4;12;9;8;2;2;8;4;3;2;6;3;4;2;3;2;2
2022-09-18;101;38;63;25;18;58;8;2;7;5;1;14;2;5;3;3;11;4;4;6;5;6;3;1;1;3;1;0;5;1
2022-09-19;379;158;220;73;49;257;12;15;17;18;19;31;33;6;27;39;28;20;5;25;8;8;5;11;10;8;9;5;16;4
2022-09-20;388;186;202;91;58;239;16;15;22;13;16;35;36;4;24;35;40;7;3;21;13;16;13;14;14;8;2;4;13;4
2022-09-21;380;169;210;90;43;247;12;18;10;16;33;40;34;3;20;40;25;7;3;17;12;16;10;6;16;5;4;15;15;3
2022-09-22;317;137;180;71;47;199;9;22;12;12;26;24;23;2;25;34;23;4;2;14;5;8;15;12;9;6;8;5;16;1
2022-09-23;306;109;196;68;49;189;11;26;12;3;17;16;41;6;19;25;18;10;3;18;6;10;10;6;12;6;6;6;16;3
2022-09-24;121;55;65;31;28;62;8;11;7;8;1;6;7;3;7;12;8;3;2;4;8;5;4;4;2;2;1;3;5;0
2022-09-25;104;59;44;32;17;55;4;7;5;2;4;14;3;1;6;7;13;1;4;3;4;11;1;4;4;2;0;2;2;0
2022-09-26;447;179;266;93;69;285;12;34;18;17;30;37;48;2;24;45;37;5;6;36;6;10;9;22;10;8;8;13;9;1
2022-09-27;336;146;189;74;44;218;10;21;9;8;21;41;44;6;14;31;24;11;3;12;9;9;7;5;10;11;7;8;10;5
2022-09-28;337;125;212;72;53;212;10;21;18;13;26;26;26;5;33;38;17;5;8;11;7;7;6;9;9;5;8;11;16;2
2022-09-29;333;141;192;81;38;214;9;14;7;9;29;28;23;3;25;27;23;10;7;26;8;14;7;9;8;4;4;14;19;6
2022-09-30;306;114;189;69;50;187;15;21;9;16;17;31;32;5;17;26;17;5;5;11;8;10;7;7;15;4;6;4;15;3
2022-10-01;130;56;73;35;22;73;4;11;6;2;8;9;11;2;9;8;10;2;1;6;6;5;2;2;9;4;4;2;7;0
2022-10-02;131;56;75;36;23;72;5;13;4;8;8;6;9;3;16;7;5;1;2;6;3;11;1;6;2;3;0;5;4;3
2022-10-03;468;179;288;100;68;300;13;33;19;10;48;36;56;4;26;36;36;9;8;23;7;22;13;17;10;8;4;8;19;3
2022-10-04;451;180;271;80;59;312;18;23;15;18;47;40;40;2;37;56;31;12;14;18;9;11;10;6;11;3;7;7;14;2
2022-10-05;424;164;260;97;41;286;7;20;8;21;31;32;50;4;27;36;46;13;8;12;7;16;9;7;11;9;9;17;20;4
2022-10-06;427;167;259;99;74;254;16;21;35;17;26;28;51;3;25;41;26;14;13;11;14;18;9;6;11;6;9;10;14;3
2022-10-07;386;163;222;95;51;240;15;17;19;8;24;30;37;1;33;37;40;8;15;13;8;21;12;8;11;3;7;6;9;4
2022-10-08;188;73;115;44;26;117;8;11;7;6;13;9;21;4;12;22;16;2;4;5;2;14;3;3;5;2;3;5;8;3
2022-10-09;150;58;90;36;26;88;8;9;8;4;9;20;2;3;8;13;14;2;2;5;5;10;2;4;3;7;1;2;9;0
2022-10-10;485;205;279;109;56;320;11;19;23;17;45;25;45;6;42;57;32;13;3;19;8;28;12;11;19;6;9;6;22;7
2022-10-11;373;158;215;89;46;238;10;21;14;5;27;34;33;2;30;36;28;11;8;9;7;21;13;10;17;5;3;4;24;1
2022-10-12;115;57;58;29;19;67;4;9;6;0;3;18;4;2;12;8;8;5;2;4;5;5;2;1;3;1;0;9;3;1
2022-10-13;376;184;191;96;46;234;8;27;11;9;30;26;46;2;25;39;16;17;7;15;3;14;19;10;15;10;5;11;9;2
2022-10-14;393;164;227;98;54;241;11;31;12;11;29;28;29;5;23;48;18;15;15;13;7;24;8;11;13;7;4;3;22;6
2022-10-15;166;78;88;49;22;95;5;8;9;2;11;17;16;3;8;11;9;8;10;2;1;7;7;3;7;4;3;5;8;2
2022-10-16;130;58;72;36;29;65;5;17;5;5;4;12;1;2;2;10;17;5;5;3;1;16;2;2;6;1;3;0;6;0
2022-10-17;464;192;272;122;57;285;9;33;15;12;38;31;56;3;32;25;32;19;8;21;8;25;13;7;15;12;9;19;16;6
2022-10-18;365;158;206;95;52;218;14;24;13;13;24;21;33;3;27;37;22;14;6;12;10;17;12;7;11;6;8;13;13;5
2022-10-19;363;146;215;99;51;213;12;24;15;4;26;23;41;4;23;31;31;12;6;4;8;14;17;5;10;10;9;17;14;3
2022-10-20;367;142;225;81;44;242;12;16;14;14;28;28;48;1;17;36;27;18;4;16;6;16;6;13;7;10;6;11;11;2
2022-10-21;289;113;176;70;47;172;11;23;12;8;18;28;32;1;16;26;20;4;9;3;2;11;5;7;9;1;8;16;17;2
2022-10-22;133;45;87;37;18;77;5;11;3;4;4;8;8;0;15;18;6;4;1;1;6;12;3;2;6;4;2;1;9;0
2022-10-23;134;56;77;40;18;76;5;7;6;4;8;9;5;3;10;13;5;5;4;3;6;3;5;1;8;1;3;8;11;1
2022-10-24;461;185;272;113;59;289;14;35;9;12;43;37;46;9;35;36;27;16;11;12;10;25;11;9;18;4;10;14;17;1
2022-10-25;329;140;189;86;32;211;7;14;10;6;24;26;46;6;21;26;17;15;5;12;6;17;13;9;15;8;2;7;13;4
2022-10-26;326;135;189;87;41;198;11;15;14;7;26;19;33;4;38;27;16;9;8;7;2;18;9;17;8;5;4;14;13;2
2022-10-27;350;142;207;77;52;221;16;23;13;9;32;22;39;3;26;36;20;14;7;4;11;8;11;8;10;5;7;9;16;1
2022-10-28;331;136;195;89;42;200;6;16;19;8;20;24;39;3;24;43;12;5;6;15;5;15;4;18;4;11;9;14;8;3
2022-10-29;153;63;89;32;19;102;3;7;8;3;11;19;7;3;20;21;9;6;1;2;6;4;3;0;6;5;4;2;2;1
2022-10-30;121;55;66;24;19;78;2;10;7;7;10;18;3;2;11;7;13;2;1;0;3;7;4;1;4;3;1;0;5;0
2022-10-31;390;149;241;93;53;244;15;24;14;6;23;34;29;5;36;40;31;14;5;18;0;20;18;6;10;15;8;8;8;3
2022-11-01;133;63;70;35;20;78;2;6;12;10;6;13;7;3;7;8;14;3;5;4;2;6;2;2;6;5;3;4;3;0
2022-11-02;419;164;254;79;46;294;11;23;12;11;29;31;52;4;35;66;17;5;2;20;4;16;8;4;17;14;9;2;24;3
2022-11-03;357;151;205;79;53;225;6;27;19;10;32;28;31;2;22;32;32;8;3;9;6;14;8;6;14;5;10;11;20;2
2022-11-04;314;126;187;75;46;193;8;22;16;10;21;19;34;4;22;30;19;12;6;15;4;10;4;3;15;7;8;12;7;6
2022-11-05;139;54;85;33;17;89;2;13;2;10;9;15;5;1;15;18;4;2;2;5;4;8;5;1;2;2;5;4;5;0
2022-11-06;81;29;51;19;23;39;3;11;9;1;5;8;2;1;6;5;5;1;1;4;5;3;0;3;4;2;1;0;0;0
2022-11-07;361;136;224;69;56;236;9;27;20;11;28;17;42;0;25;57;18;7;2;17;6;9;14;5;14;5;7;5;14;2
2022-11-08;375;152;220;98;45;232;6;30;9;11;22;22;44;1;42;39;18;14;11;11;9;21;18;0;15;4;7;7;8;6
2022-11-09;360;128;232;84;44;232;14;11;19;14;33;31;41;2;18;38;23;11;3;13;4;19;10;4;13;13;14;1;8;3
2022-11-10;326;135;191;75;54;197;4;24;24;14;18;18;31;1;27;35;14;13;7;13;7;11;5;6;13;12;4;3;15;7
2022-11-11;294;127;167;54;31;209;6;8;17;11;37;24;39;1;19;39;14;8;4;10;8;11;5;1;11;3;6;4;7;1
2022-11-12;134;59;75;39;22;73;1;8;12;7;12;8;7;0;7;19;4;1;1;4;9;8;4;0;4;2;5;6;5;0
2022-11-13;118;53;65;27;36;55;5;22;9;2;2;17;3;0;9;6;9;3;0;2;3;5;1;1;3;3;4;5;2;2
2022-11-14;451;183;268;70;56;325;10;18;28;11;37;34;49;2;31;94;31;15;6;13;9;8;9;5;15;6;12;0;7;0
2022-11-15;387;144;243;94;61;232;17;26;17;14;25;33;33;2;17;61;19;8;5;11;12;10;26;3;12;9;4;9;10;4
2022-11-16;377;152;224;70;52;255;10;23;19;6;27;23;59;4;34;44;17;18;7;9;10;7;6;4;9;9;4;11;14;3
2022-11-17;314;137;177;79;41;194;8;13;18;13;17;18;42;1;16;42;17;12;4;8;10;11;20;5;8;8;4;5;10;4
2022-11-18;308;108;199;74;41;193;8;17;13;9;15;28;44;4;13;33;18;13;8;10;5;12;8;5;11;4;13;5;9;3
2022-11-19;121;50;70;21;24;76;5;9;10;4;7;10;11;0;7;18;6;2;0;5;4;1;6;0;3;3;1;1;6;2
2022-11-20;95;44;51;27;24;44;5;9;9;8;6;6;2;4;3;8;2;1;2;4;4;3;4;2;2;3;1;6;1;0
2022-11-21;428;172;256;83;60;285;7;26;25;15;43;24;38;4;39;53;19;19;3;18;9;15;11;3;8;7;11;8;15;8
2022-11-22;337;146;191;89;43;205;10;17;15;9;19;31;33;1;29;32;16;15;7;8;8;14;18;4;15;7;4;7;13;5
2022-11-23;356;160;196;91;55;210;9;21;23;19;27;25;31;1;21;39;16;5;8;14;8;11;8;12;15;11;9;5;14;4
2022-11-24;342;140;202;78;33;231;4;14;12;13;21;30;49;3;36;38;18;6;6;10;10;14;12;7;8;12;4;3;10;2
2022-11-25;330;144;185;88;39;203;6;20;13;10;30;24;38;3;16;35;16;13;9;9;6;6;17;4;19;6;10;4;9;7
2022-11-26;144;60;84;30;36;78;4;26;6;3;7;6;12;2;12;13;7;6;1;4;3;7;5;3;3;3;1;4;6;0
2022-11-27;95;44;51;27;18;50;5;5;8;5;4;7;4;1;7;7;4;2;1;2;1;3;3;1;6;9;3;0;7;0
2022-11-28;429;167;262;93;64;272;11;25;25;24;34;21;45;6;21;47;28;13;11;20;7;8;9;8;19;12;8;5;16;6
2022-11-29;317;122;195;90;39;188;7;16;14;8;17;24;31;4;18;38;13;18;4;13;3;10;19;8;25;9;5;4;6;3
2022-11-30;366;154;212;75;60;231;5;30;25;11;30;29;43;4;14;33;29;11;4;11;10;4;15;11;12;10;3;1;16;5
2022-12-01;362;137;225;79;63;220;3;36;23;10;30;28;39;4;26;39;16;9;7;9;4;7;7;7;16;15;5;5;11;6
2022-12-02;294;119;175;57;48;189;3;29;15;10;30;24;29;4;24;28;12;7;2;12;2;5;9;6;15;6;6;1;10;5
2022-12-03;140;67;73;31;27;82;0;9;18;4;6;13;9;4;16;11;4;7;1;2;4;6;0;7;6;2;2;3;6;0
2022-12-04;106;45;61;32;12;62;5;1;5;8;6;6;6;10;7;5;3;2;3;5;3;5;3;5;8;4;1;0;5;0
2022-12-05;395;148;247;88;69;238;6;36;26;9;26;32;32;5;33;33;20;14;7;15;4;7;14;10;15;16;9;4;20;2
2022-12-06;129;51;78;39;25;65;4;12;9;6;5;12;6;3;4;8;7;4;6;5;3;6;5;0;10;2;1;5;5;1
2022-12-07;409;157;251;99;60;250;21;20;18;10;34;45;38;3;25;40;12;15;10;19;3;4;12;10;25;17;7;8;10;3
2022-12-08;137;65;72;34;34;69;1;23;10;7;4;14;8;1;11;10;5;4;2;4;3;6;1;5;8;3;1;3;1;2
2022-12-09;403;165;238;99;65;239;11;26;28;10;31;47;33;4;27;40;5;13;7;10;6;8;19;12;18;13;6;8;19;2
2022-12-10;163;88;75;42;31;90;4;18;9;7;8;13;8;0;11;21;7;2;2;6;3;9;8;4;5;4;5;2;7;0
2022-12-11;109;46;63;35;17;57;5;7;4;5;4;8;4;1;13;9;4;2;1;4;2;7;7;2;8;0;4;3;4;1
2022-12-12;441;185;256;107;74;260;15;33;25;9;42;39;41;4;28;39;15;14;3;14;7;11;15;16;20;18;10;6;16;1
2022-12-13;379;154;225;96;67;216;17;28;21;10;23;39;31;4;19;33;12;17;7;16;3;8;19;5;22;14;4;10;13;4
2022-12-14;355;142;213;89;48;218;8;24;16;4;31;35;35;9;23;34;11;7;3;17;2;7;11;12;18;15;9;8;12;4
2022-12-15;389;153;236;85;53;251;8;19;26;11;28;39;39;3;21;52;14;9;6;20;3;8;13;6;14;23;3;4;15;5
2022-12-16;298;120;178;72;53;173;9;30;11;8;16;23;36;1;17;30;9;10;3;16;6;8;13;5;9;13;7;5;10;3
2022-12-17;118;55;63;27;22;69;2;14;6;5;9;8;1;2;10;11;3;4;4;7;0;1;4;2;7;2;2;1;9;4
2022-12-18;110;56;54;32;26;52;6;14;5;4;5;8;3;3;10;6;0;3;5;6;4;1;5;4;4;4;2;2;5;1
2022-12-19;401;161;240;99;65;237;23;24;18;8;31;31;34;4;26;45;14;7;6;14;1;11;9;19;19;17;7;7;23;3
2022-12-20;319;126;193;94;49;176;9;28;12;6;22;30;18;3;16;36;11;8;2;14;7;7;11;8;20;16;8;9;12;6
2022-12-21;312;134;178;95;57;160;18;10;28;7;25;18;27;0;18;33;7;3;16;9;7;8;17;7;13;12;7;6;14;2
2022-12-22;307;123;184;83;29;195;4;10;15;7;20;27;24;6;17;31;15;18;7;12;9;3;13;6;18;10;11;4;18;2
2022-12-23;255;116;139;79;27;149;3;16;7;11;24;16;19;3;13;27;3;15;7;8;4;4;14;7;14;6;15;4;11;4
2022-12-24;95;51;44;32;20;43;3;7;9;1;5;3;6;1;6;8;6;0;3;6;2;5;3;3;7;1;4;3;2;1
2022-12-25;97;44;53;29;11;57;3;5;3;1;6;5;3;10;6;5;7;2;2;7;2;7;2;2;8;1;3;1;5;1
2022-12-26;261;100;161;69;50;142;9;21;20;3;21;21;16;1;12;26;9;16;4;13;4;7;4;9;20;10;5;2;4;4
2022-12-27;256;100;156;61;54;141;12;29;13;3;20;25;19;1;13;23;8;10;5;6;3;1;11;5;14;7;6;5;13;4
2022-12-28;269;104;165;72;43;154;13;17;13;3;26;26;17;7;16;22;7;10;9;8;3;6;15;5;15;7;7;2;12;3
2022-12-29;314;129;185;87;45;182;8;27;10;7;19;22;20;8;8;21;6;20;9;43;5;9;12;14;10;7;11;7;8;3
2022-12-30;300;116;183;89;49;162;9;24;16;2;24;25;16;10;18;20;2;15;4;14;6;8;13;7;17;14;8;4;16;8
2022-12-31;78;31;47;23;15;40;5;5;5;3;4;6;4;0;4;6;3;1;2;4;2;4;5;0;3;3;1;2;5;1
2023-01-01;95;38;57;37;15;43;3;7;5;3;5;5;5;1;7;4;4;1;3;5;3;12;1;6;7;5;0;0;3;0
2023-01-02;328;130;198;102;35;191;6;17;12;5;22;27;21;2;20;32;6;7;7;20;8;12;12;12;27;9;6;4;29;5
2023-01-03;268;109;159;90;28;150;6;17;5;4;19;13;16;5;20;29;5;7;10;21;7;3;14;9;24;12;4;5;11;2
2023-01-04;233;90;143;89;33;111;11;15;6;6;16;16;15;4;13;15;3;2;5;17;2;13;14;12;15;6;3;9;5;10
2023-01-05;237;83;154;88;31;118;8;11;12;7;14;10;18;6;14;13;5;5;4;16;2;13;17;4;13;17;9;4;10;5
2023-01-06;93;40;52;32;20;41;2;10;7;2;4;5;4;1;5;9;0;1;6;4;0;4;5;2;5;6;1;3;7;0
2023-01-07;113;42;71;39;10;64;3;4;3;4;6;7;5;3;11;4;5;5;8;8;5;4;3;2;8;4;0;3;6;2
2023-01-08;77;31;46;28;5;44;2;1;2;2;3;5;2;6;5;9;0;0;3;8;1;1;4;2;5;4;1;3;4;4
2023-01-09;360;131;229;106;43;211;6;28;9;7;24;17;27;3;31;27;29;9;10;24;13;4;21;20;14;8;5;4;13;7
2023-01-10;225;87;138;91;30;104;2;15;13;5;10;17;12;0;12;18;2;2;8;14;4;8;12;4;18;13;3;18;12;3
2023-01-11;221;85;136;89;28;104;5;15;7;3;14;17;16;3;10;17;4;4;22;12;5;9;9;4;12;16;5;6;5;1
2023-01-12;164;61;103;63;17;84;2;10;5;3;10;8;15;3;4;13;5;3;2;16;3;2;23;10;9;9;3;0;4;2
2023-01-13;181;72;109;68;27;86;4;15;6;7;12;4;4;2;12;19;5;6;6;11;0;3;10;7;14;9;5;9;6;5
2023-01-14;88;44;44;30;11;47;3;5;3;2;6;3;9;1;8;8;3;0;3;3;1;6;4;1;6;2;3;4;4;0
2023-01-15;62;30;32;20;12;30;8;4;0;0;4;5;2;2;4;4;0;0;1;5;4;4;3;0;4;0;2;1;4;1
2023-01-16;188;71;117;67;22;99;9;11;2;6;9;12;12;1;12;21;14;2;4;5;3;4;13;3;6;10;9;11;5;4
2023-01-17;173;69;103;48;21;104;5;11;3;4;12;17;14;4;26;14;2;2;7;7;1;6;6;6;2;11;3;1;4;5
2023-01-18;145;51;94;48;14;83;1;9;2;3;14;12;16;2;4;17;2;3;1;6;6;3;5;3;12;7;4;6;6;1
2023-01-19;144;57;87;37;23;84;3;12;5;9;8;13;7;1;5;23;3;4;4;10;3;4;5;0;2;4;13;1;4;1
2023-01-20;125;53;72;38;19;68;3;10;6;1;6;7;10;2;13;10;7;2;3;6;4;11;2;5;7;2;0;3;4;1
2023-01-21;46;25;21;19;7;20;1;4;2;2;3;2;1;0;3;3;2;1;2;2;1;2;2;2;3;5;0;1;1;1
2023-01-22;47;23;24;20;9;18;2;3;4;1;3;4;1;0;1;6;1;0;5;0;0;3;1;2;3;1;0;5;1;0
2023-01-23;136;46;90;43;21;72;8;10;3;2;9;6;14;3;14;10;3;2;2;6;3;3;6;3;11;6;2;3;3;4
2023-01-24;162;63;99;62;28;72;3;19;6;1;8;6;10;1;11;11;6;1;0;12;3;6;26;3;15;6;2;1;5;0
2023-01-25;115;47;68;30;22;63;7;14;1;3;9;8;7;1;8;7;5;3;3;9;2;4;3;1;3;7;5;1;3;1
2023-01-26;168;68;100;50;21;97;2;15;4;3;13;5;15;4;6;11;5;0;2;21;4;5;4;4;16;8;2;3;14;2
2023-01-27;99;37;62;30;16;53;1;10;5;0;12;3;5;2;9;5;4;0;2;8;3;1;6;3;8;2;1;1;5;3
2023-01-28;41;21;19;12;6;23;2;2;2;1;2;2;3;1;2;4;2;0;1;1;0;2;2;0;1;1;3;1;5;1
2023-01-29;42;18;24;10;7;25;1;2;4;2;1;3;2;0;2;1;2;2;1;9;0;0;2;1;5;0;1;0;1;0
2023-01-30;149;60;88;42;24;83;9;9;5;3;15;6;7;3;8;13;6;1;0;18;3;2;4;4;17;8;0;2;4;2
2023-01-31;111;45;66;31;17;63;3;1;13;2;6;4;9;2;9;12;3;4;4;9;3;1;5;2;13;2;1;0;3;0
2023-02-01;126;62;64;30;15;81;4;8;3;5;8;9;10;3;5;9;15;3;4;9;5;3;2;3;4;5;2;1;5;1
2023-02-02;89;25;64;22;17;50;6;4;7;2;3;3;9;0;2;16;5;1;2;5;2;1;1;0;10;3;1;1;4;1
2023-02-03;110;40;70;37;10;63;3;5;2;1;10;7;9;3;2;15;3;0;2;11;13;7;2;2;1;5;2;2;2;1
2023-02-04;69;26;43;33;12;24;6;6;0;0;4;4;4;1;2;5;1;0;0;2;4;3;1;3;15;3;1;3;1;0
2023-02-05;50;23;27;18;9;23;2;3;4;0;0;1;2;3;2;3;7;0;1;5;3;2;9;1;0;1;1;0;0;0
2023-02-06;148;59;89;49;23;76;3;3;17;2;7;5;6;2;12;15;12;3;3;8;8;3;4;4;13;6;4;2;4;2
2023-02-07;133;58;75;43;19;71;5;4;10;2;3;10;5;0;15;5;9;2;4;13;3;5;3;5;14;3;5;1;7;0
2023-02-08;101;50;51;31;12;58;8;4;0;2;5;7;6;2;8;5;7;2;1;8;1;5;3;1;8;2;3;7;6;0
2023-02-09;98;31;67;27;23;48;3;5;15;3;0;4;5;2;12;11;2;1;3;6;0;3;5;2;6;4;1;3;2;0
2023-02-10;101;36;65;33;10;58;5;1;4;1;5;7;9;0;10;9;7;1;2;6;2;2;0;2;12;4;3;3;3;3
2023-02-11;37;16;21;10;5;22;2;2;1;0;3;3;4;0;7;2;1;1;1;1;1;1;3;0;2;1;0;1;0;0
2023-02-12;42;21;21;12;8;22;1;1;6;0;3;3;2;1;7;1;0;0;1;3;0;2;1;0;2;0;4;2;2;0
2023-02-13;100;49;51;33;13;54;4;4;4;2;1;8;13;0;5;9;4;3;6;9;2;2;5;4;9;2;3;0;1;0
2023-02-14;110;43;67;32;10;66;4;4;2;0;8;3;8;5;9;7;2;3;11;23;1;6;1;1;7;0;1;4;0;0
2023-02-15;81;36;45;18;15;48;4;7;4;0;2;5;5;1;3;14;5;6;2;5;1;1;6;0;4;3;1;0;2;0
2023-02-16;85;40;45;35;12;38;2;3;6;2;7;5;2;1;3;7;4;2;1;4;9;6;6;0;9;2;0;2;2;0
2023-02-17;79;30;49;22;8;49;3;3;1;2;5;6;6;2;6;7;2;1;1;10;0;3;6;1;7;3;0;0;3;1
2023-02-18;50;18;32;15;7;28;2;3;2;3;1;2;2;2;0;5;2;1;2;8;3;2;3;0;3;1;1;0;2;0
2023-02-19;41;20;21;13;6;22;3;3;0;1;0;5;0;1;5;2;3;0;0;2;0;2;7;1;2;1;0;0;3;0
2023-02-20;115;53;62;46;15;54;4;9;2;2;5;5;11;1;8;5;5;0;4;5;8;5;17;3;4;1;2;1;7;1
2023-02-21;114;47;66;38;11;65;2;4;5;3;7;7;11;1;7;4;8;3;1;11;8;3;11;1;3;2;2;4;3;3
2023-02-22;105;49;56;28;16;61;7;5;3;4;8;10;6;2;1;10;7;0;8;10;7;2;4;3;3;0;0;0;4;1
2023-02-23;84;43;40;18;12;54;5;4;3;0;7;7;8;0;12;8;2;1;4;8;1;4;4;1;1;0;1;2;1;0
2023-02-24;70;36;34;17;10;43;4;3;2;1;8;7;5;1;2;9;2;1;3;6;0;3;2;2;5;2;0;0;2;0
2023-02-25;35;21;14;11;3;21;0;3;0;1;4;5;0;2;1;4;0;0;1;2;1;1;4;0;2;2;0;0;2;0
2023-02-26;32;13;19;5;8;19;1;1;6;0;2;2;2;1;5;5;0;0;0;2;0;1;0;0;3;0;0;1;0;0
2023-02-27;89;37;50;33;6;50;1;3;2;0;10;12;2;1;5;7;5;1;5;4;3;4;6;3;4;4;2;2;2;0
2023-02-28;74;31;43;21;9;44;3;2;4;1;2;10;5;3;6;5;3;0;1;6;2;0;4;1;9;4;0;0;3;0
2023-03-01;100;37;63;31;16;53;2;8;6;1;10;8;5;4;6;8;6;0;2;4;2;3;11;2;4;4;1;1;1;1
2023-03-02;72;30;42;23;10;39;4;5;1;2;0;5;5;3;5;4;4;1;0;5;2;2;8;2;3;5;1;0;5;0
2023-03-03;106;43;63;36;14;56;3;9;2;2;5;11;7;0;5;6;1;0;2;5;0;9;10;3;5;4;1;0;14;2
2023-03-04;47;25;22;12;9;26;1;4;4;1;4;5;2;1;3;5;1;1;2;2;0;2;1;0;3;1;1;2;1;0
2023-03-05;44;23;21;17;12;15;2;7;2;3;1;2;0;1;3;0;3;0;1;2;1;5;5;3;2;0;0;0;1;0
2023-03-06;126;44;82;39;25;62;3;10;11;4;9;8;11;5;7;4;3;3;4;7;1;7;15;1;5;3;0;2;2;1
2023-03-07;132;56;76;32;14;86;2;10;2;8;7;28;5;3;7;12;11;0;5;3;3;6;5;1;4;6;1;0;2;1
2023-03-08;132;54;77;26;28;78;5;18;4;4;13;12;11;2;10;15;2;0;6;8;2;8;1;0;5;1;1;2;2;0
2023-03-09;123;46;77;14;29;80;6;14;7;5;6;6;17;2;4;19;13;2;3;5;2;2;1;0;2;2;1;1;3;0
2023-03-10;103;44;59;24;20;59;2;16;2;6;9;8;9;0;11;7;0;0;1;9;6;4;5;1;3;3;0;1;0;0
2023-03-11;52;22;30;22;13;17;2;9;1;3;5;1;1;1;1;2;2;1;0;1;4;6;2;1;5;2;1;1;0;0
2023-03-12;62;29;33;23;9;30;3;5;1;1;3;2;3;1;3;7;3;0;1;6;5;6;1;4;3;1;2;0;1;0
2023-03-13;146;52;93;53;18;75;4;8;6;0;12;13;7;4;14;9;5;2;8;5;6;8;3;13;8;4;0;1;4;2
2023-03-14;103;40;63;28;32;43;4;25;3;2;4;7;3;0;4;6;4;3;4;6;5;5;3;1;6;1;1;1;4;1
2023-03-15;109;52;57;39;21;49;2;16;3;2;11;4;5;1;3;4;6;2;2;7;19;5;3;2;3;2;2;0;4;1
2023-03-16;150;54;96;37;40;73;4;29;7;2;5;10;10;3;8;9;5;2;2;4;5;5;4;7;6;3;3;2;15;0
2023-03-17;108;32;76;35;17;56;7;8;2;0;4;2;23;4;10;5;1;0;1;5;0;6;6;8;7;3;2;1;2;1
2023-03-18;36;14;22;11;14;11;5;7;1;2;1;2;0;0;2;0;1;2;2;1;2;2;1;0;2;1;0;1;1;0
2023-03-19;30;14;16;4;6;20;1;3;2;1;3;0;4;0;1;3;3;0;1;3;0;2;0;0;0;1;0;0;2;0
2023-03-20;142;57;85;38;27;77;1;16;9;5;7;6;16;1;7;18;3;0;3;8;4;6;5;8;6;3;0;3;7;0
2023-03-21;167;57;110;25;26;116;8;12;5;6;16;16;28;1;10;14;11;0;1;7;2;1;5;1;6;3;2;3;8;1
2023-03-22;150;53;97;32;36;82;8;22;5;6;12;7;19;0;16;16;2;2;0;2;4;4;4;1;8;4;2;3;1;2
2023-03-23;171;63;107;28;29;114;8;16;4;1;11;27;28;3;13;16;8;3;5;3;5;5;2;2;5;2;0;1;2;1
2023-03-24;154;63;91;34;26;94;1;20;5;6;12;20;19;4;11;9;3;1;1;3;3;4;2;5;11;3;1;3;4;1
2023-03-25;70;27;43;16;15;39;5;7;3;3;5;9;3;1;5;3;3;2;2;1;1;3;1;2;4;2;1;0;4;0
2023-03-26;66;27;39;17;12;37;3;7;2;2;4;2;3;2;7;5;3;1;0;3;0;4;3;0;7;1;0;1;5;1
2023-03-27;180;69;111;36;29;115;5;15;9;10;12;14;17;3;23;16;10;2;0;6;2;5;3;5;18;2;1;0;2;0
